SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,log_return,ma5,ma20,ma_ratio,volatility,rsi
27,Aave,AAVE,2020-10-31 23:59:59,32.90016101,29.61025941,31.21782294,29.70751775,58631071.60696922,333516029.29639417,-0.6516436503102603,31.457857692000005,38.7031245815,-1.331222664019829,-0.2027468259228969,-1.2241901548513425
28,Aave,AAVE,2020-11-01 23:59:59,31.0670602,28.49448212,29.70751776,30.65727643,49568339.15865809,345465544.0019291,0.28990713431768006,30.615006812,37.624053792,-1.3262246631117114,-0.017877929295409805,-1.0788508997982036
29,Aave,AAVE,2020-11-02 23:59:59,33.92358529,29.34464956,30.65728227,29.73152358,87180146.47242028,335349717.5105502,-0.43179590536598206,30.082494944,36.5544141315,-1.2754292407690275,-0.1363587302019918,-0.815164850832931
30,Aave,AAVE,2020-11-03 23:59:59,30.06291681,27.53711073,29.73152554,28.04280321,56775011.59564292,316455541.5979732,-0.754869564910587,29.871388781999997,35.3907283965,-1.1594998602900417,-0.49046133732597685,-0.63660790161219
31,Aave,AAVE,2020-11-04 23:59:59,28.4330692,26.08951824,28.04297069,27.71508436,50464690.5101932,313021334.56848735,-0.2121797181208105,29.170841066,34.5755234675,-1.161483146912395,-1.0084233359806987,-1.0581594305790243
32,Aave,AAVE,2020-11-05 23:59:59,32.3030396,25.96615498,27.7150798,30.95562668,85212411.64251429,350205472.9254519,1.208797088134995,29.420462852000004,34.1485125885,-1.0633310358695403,-0.23130946852317072,-1.0048182095140774
33,Aave,AAVE,2020-11-06 23:59:59,40.76907497,30.8551283,30.95511845,38.45744081,147304661.0003733,435876358.2493624,2.4449262579406397,30.980495728,34.0030349665,-0.7909348033768081,1.0516013858525697,-0.5250488399992937
34,Aave,AAVE,2020-11-07 23:59:59,51.42799241,38.45744081,38.45744081,44.60489962,200580053.60534415,507707213.1975601,1.6468638671137992,33.955170936,34.1959313645,-0.3411126472555357,1.007248603730786,0.2456868904343175
35,Aave,AAVE,2020-11-08 23:59:59,54.78636021,42.86425511,44.60489961,53.74937894,174706008.6468665,613014913.9174644,2.090544830498856,39.096486082,35.082784442000005,0.3263261860582786,0.35947002427712166,0.9344625046162294
36,Aave,AAVE,2020-11-09 23:59:59,58.36411095,49.86012895,53.74937384,54.88649964,386011347.7491519,626843328.1215719,0.16754106555439047,44.530769138,36.21810855,0.9589381694704076,0.03044111838456939,1.1748705210401342
37,Aave,AAVE,2020-11-10 23:59:59,70.30982523,53.17903589,54.88650532,67.00111098,433793206.4967589,780700254.0603075,2.241006611607796,51.739865998000006,37.810146273,1.7222679183110028,0.10043730267486112,1.65714227854106
38,Aave,AAVE,2020-11-11 23:59:59,68.77859822,53.71675388,67.00111108,54.69964668,354136841.3455583,638025534.6074319,-2.4318890238583464,54.988307172,38.643546079,2.0220591781960118,2.407670732935264,0.8838725119429284
39,Aave,AAVE,2020-11-12 23:59:59,59.61831483,50.52310167,54.69962256,51.63241804,244505561.5470832,603421827.5595561,-0.745944862633266,56.393810855999995,39.140835113,2.1200475899700066,2.4435542449122507,0.8990839130449956
40,Aave,AAVE,2020-11-13 23:59:59,66.12366042,51.1791527,51.63243434,63.39907168,318852071.2420879,743396746.1819518,2.3090474499112967,58.323749404,40.33803759,2.1479796070838852,2.559680035134776,1.1601908253181439
41,Aave,AAVE,2020-11-14 23:59:59,68.37704309,57.89727345,63.39907168,67.01611273,243698854.74567783,786814070.8942633,0.5688444134045325,60.749672022000006,41.7936051875,2.1902365526970304,2.5618917421416714,1.33271868223344
42,Aave,AAVE,2020-11-15 23:59:59,71.17455519,60.08891509,67.01611268,64.23729542,258275517.09982908,754769242.984942,-0.5675472756179628,60.196908910000005,43.203773862999995,1.85918276763461,1.960353219237331,1.1455133769237478
43,Aave,AAVE,2020-11-16 23:59:59,74.0423007,61.20922869,64.23729391,71.76639355,252527244.6746781,843863117.2246927,1.211751960311889,63.610258284,45.048516999,1.9620275962872735,0.889845510776183,1.3501509389988815
44,Aave,AAVE,2020-11-17 23:59:59,79.56212338,68.95632584,73.2530654,78.44328478,310951195.4893777,923384720.0462722,0.9576858690488466,68.972431632,47.350977092,2.207038451398035,0.383604861110002,1.553290961619457
45,Aave,AAVE,2020-11-18 23:59:59,79.21050482,67.64859817,78.44275754,75.23227405,291394550.7946071,887327038.570436,-0.5611174464852339,71.339072106,49.6576740935,2.097103238688377,-0.06441337085393754,1.3996531508549974
46,Aave,AAVE,2020-11-19 23:59:59,80.73120239,70.5034588,75.23277433,75.85718351,275294182.28090847,895838057.7896098,0.02044995292491888,73.107286262,51.889642122,1.9447738865212114,-0.07441190407081001,1.3565645247413771
47,Aave,AAVE,2020-11-20 23:59:59,82.17322523,74.68948917,75.85718441,75.06539972,260578165.49533343,888309702.5449907,-0.19751470499625234,75.27290712199999,54.157536220500006,1.8402923840960868,-0.23655172658154255,1.1736108065597421
48,Aave,AAVE,2020-11-21 23:59:59,76.89173349,67.79606731,75.06539968,70.42424685,237984829.20010588,833647262.7056857,-0.8169697080228467,75.00447778200001,56.145884741500005,1.543510905300187,-0.4139425752327688,0.7855099548046517
49,Aave,AAVE,2020-11-22 23:59:59,74.6597895,63.29912732,70.4242469,68.42477869,209068686.3780854,811198457.4282078,-0.4101959841894773,73.000776564,58.080547497,1.1093661307103835,-1.213190759328044,0.41331651535336195
50,Aave,AAVE,2020-11-23 23:59:59,73.77057074,65.73764591,68.42478443,71.83861244,220212896.1199827,852034424.5073861,0.48989562663106173,72.322044242,60.2703379585,0.7965076029116519,-0.8498692579733753,0.4875347436875694
51,Aave,AAVE,2020-11-24 23:59:59,74.38013135,66.27866009,71.85567173,66.73867871,193004081.17873785,792032288.2378324,-0.9309808796507764,70.498343282,62.221517676000005,0.4286306780045715,-0.6723023172065136,-0.21777671698185705
52,Aave,AAVE,2020-11-25 23:59:59,67.45255654,59.55788547,66.71556336,61.80533895,154888752.21671736,733874939.2967753,-0.9676571226178323,67.846331128,63.764003289499996,0.04942949749194887,-0.5761800511669707,0.15424985438323385
53,Aave,AAVE,2020-11-26 23:59:59,65.09772852,50.38421932,61.81669679,63.99345248,282502058.4653289,760506808.6507189,0.3284840405245822,66.560172254,65.040803873,-0.17403833646961983,-0.4109161589275774,0.42992762837636667
54,Aave,AAVE,2020-11-27 23:59:59,68.66542935,56.65032306,64.00578618,60.73871861,201844805.75607985,722139363.7789521,-0.6819647091347777,65.02296023800001,65.84749482250001,-0.3712361065815029,-0.363051082113058,-0.36572317971259743
55,Aave,AAVE,2020-11-28 23:59:59,66.20104081,58.979246,60.74922406,63.94728703,150605043.44521672,760508853.1865296,0.5223108115179421,63.444695156,66.35739022700001,-0.5436485381123417,-0.341424176223637,-0.3917539260020567
56,Aave,AAVE,2020-11-29 23:59:59,69.56144009,62.04129627,63.94875712,68.85312443,161791286.30746406,819035970.4519866,0.782951164429225,63.8675843,67.0557214665,-0.5637108466795072,-0.21308751908831458,0.062249465098452125
57,Aave,AAVE,2020-11-30 23:59:59,79.46509408,68.85644439,68.85644439,76.41953515,288079549.86705697,909941093.0031154,1.1354420538088141,66.79042353999999,67.526642675,-0.3623372545265655,-0.4101985044310142,0.06422521439823829
58,Aave,AAVE,2020-12-01 23:59:59,78.86189102,70.94403421,76.42472206,74.86836458,268968536.9296152,891921515.9888393,-0.3138365181286578,68.96540596,68.53507857,-0.2679122251490163,-0.23983238453034836,-0.43592697005649167
59,Aave,AAVE,2020-12-02 23:59:59,89.93801025,72.4543506,74.8611544,86.32324982,410949897.5495344,1029525776.0385628,1.578053132140431,74.082312202,70.269620159,-0.00423288275726432,-0.35383658517351335,0.40190189831165785
60,Aave,AAVE,2020-12-03 23:59:59,94.06976137,83.21397488,86.38082732,91.67564477,390370348.3556075,1093762156.9254584,0.623134925387535,79.62798375,71.68344881350001,0.30665942978100913,-0.3679403201746714,0.593090182754244
61,Aave,AAVE,2020-12-04 23:59:59,92.73576711,80.18386018,91.68452862,81.6418197,344330864.1263516,974344644.041474,-1.4220628827793658,82.18572280400001,72.414734162,0.4391221515396373,0.7362419239666517,0.08215168076458686
62,Aave,AAVE,2020-12-05 23:59:59,91.92059987,79.94649654,81.58988912,91.92059987,321071928.23277366,1097810892.1516194,1.3017869227385086,85.28593574800001,73.7988993845,0.5530057967588738,0.8031143943290273,0.6651595333163918
63,Aave,AAVE,2020-12-06 23:59:59,92.73346394,84.95069045,91.94666405,87.95642649,261643152.7839865,1051203168.980594,-0.5876947010535115,87.90354813000002,74.6084010315,0.6769112456017083,0.8972858124287413,0.565403786483603
64,Aave,AAVE,2020-12-07 23:59:59,94.70016225,86.90958728,87.95654066,90.9602979,299145687.7401658,1087477655.8333125,0.31443568479490985,88.83095774600001,75.2342516875,0.6907927738106554,0.43352534478114085,0.5532450305729121
65,Aave,AAVE,2020-12-08 23:59:59,91.09876956,78.20985346,90.95032482,79.94619074,376267574.7847037,956117556.491354,-1.5748573518108733,86.48506694,75.46994752200001,0.49970012425660315,0.7570166613346275,0.28094525081983923
66,Aave,AAVE,2020-12-09 23:59:59,86.12544951,75.09706845,79.92281871,82.11372218,357447823.9545926,982942929.9949716,0.23509817869774574,86.579447436,75.7827744555,0.4805474436036305,0.46355119127275707,0.5686063451761842
67,Aave,AAVE,2020-12-10 23:59:59,83.05117464,75.8590325,82.18282288,76.64575648,299977126.99674493,917596922.5460534,-0.8760792186337439,83.524478758,75.8617922935,0.2526942040329476,-0.17305795909218313,0.25759769925952286
68,Aave,AAVE,2020-12-11 23:59:59,78.34898133,70.70723382,76.62523273,74.72982934,314260628.56666005,894777251.8971121,-0.36968424648219794,80.879159328,76.077071418,0.04447733377933999,-0.17346591711390869,0.31502600377955564
69,Aave,AAVE,2020-12-12 23:59:59,79.99834299,74.64877724,74.68163358,77.55488043,228308571.77371025,928807400.9458116,0.3553796211749505,78.198075834,76.533576505,-0.18289532583914828,-0.15108761852633523,0.30313013304857195
70,Aave,AAVE,2020-12-13 23:59:59,84.64911414,76.92843287,77.58847305,83.42745942,269018776.9246724,999380433.358915,0.7722088421179961,78.89432957,77.113018854,-0.1754685074963871,-0.49234948616198415,0.3329042830923889
71,Aave,AAVE,2020-12-14 23:59:59,90.85681018,79.78814542,83.45492245,86.14011813,309773536.51004165,1032112150.701743,0.29603838396028964,79.69960876,78.083090825,-0.18864428187047422,-0.4800851124987105,0.17592973760491207
72,Aave,AAVE,2020-12-15 23:59:59,88.7453422,84.62607976,86.15458046,87.25809436,288078630.12110555,1045770157.8973216,0.07414883820830369,81.822076336,79.3557285955,-0.1316146858579207,-1.0032067897891954,0.2835141498640026
73,Aave,AAVE,2020-12-16 23:59:59,89.48084257,80.96540248,87.22501124,87.23005839,368950333.1915783,1045506379.575309,-0.07936832117204057,84.322122146,80.517558891,-0.0427396530246889,-1.2113074928470189,-0.1638786005831204
74,Aave,AAVE,2020-12-17 23:59:59,89.47445661,83.34012744,87.23298911,85.08382773,361404899.28428113,1019961551.3521832,-0.3650042099599713,85.827911606,81.734814347,-0.02720645457896306,-0.9811352113540572,-0.5272470609912727
75,Aave,AAVE,2020-12-18 23:59:59,89.77304202,82.84064623,85.09337071,89.77007385,254960310.8344537,1076525471.5506575,0.5471327944412474,87.096434492,83.02595368799999,-0.03298334509239208,-1.1555683935024734,0.22733028714339107
76,Aave,AAVE,2020-12-19 23:59:59,96.06858373,88.96400336,89.83129712,89.01304208,357204770.5456118,1067684335.4318194,-0.1740057010698181,87.671019282,84.0339495705,-0.06455978493923716,-1.165667559829448,-0.3918563163825813
77,Aave,AAVE,2020-12-20 23:59:59,89.84421115,84.43455089,88.97544294,85.96947236,280308987.27089214,1031344697.275862,-0.4797508442355661,87.413294882,84.511446431,-0.11371456337684734,-1.0434446755005429,-0.33548787848017186
78,Aave,AAVE,2020-12-21 23:59:59,87.63337491,77.89985001,85.96909929,81.31193717,215489072.06714505,975723269.0679436,-0.7226196056015151,86.22967063799999,84.8336250605,-0.21198049680510672,-0.8601571306963661,-0.8135695377925667
79,Aave,AAVE,2020-12-22 23:59:59,85.61030076,76.15550286,81.22589588,84.10955202,244392689.8707386,1009442760.1055428,0.31728986866781184,86.034815496,84.7229401705,-0.21732220500743554,-0.7505736968305995,0.10987534282774063
80,Aave,AAVE,2020-12-23 23:59:59,84.26820383,63.67705336,84.10286783,75.21556665,278229984.1943121,902812157.557945,-1.3738209238709151,83.12391405599999,83.8999362645,-0.35325136453146383,-0.5324827599170362,-0.6541603044989922
81,Aave,AAVE,2020-12-24 23:59:59,80.4439646,71.28719443,75.31676447,80.25657151,289878177.16607887,963409600.2909256,0.6778753910974435,81.372619942,83.830673855,-0.46356280375441006,-0.10708787455612427,0.030855076267125116
82,Aave,AAVE,2020-12-25 23:59:59,81.50417507,75.92070481,80.25962689,79.79518007,172743359.15124372,958013751.496413,-0.14260605943013158,80.137761484,83.224402865,-0.5062453824818943,-0.11362958743524271,0.1369638062175425
83,Aave,AAVE,2020-12-26 23:59:59,79.9801058,73.80886762,79.82209367,74.868333,181386506.709466,898979377.0145285,-0.8159240838608588,78.84904065,82.5699981905,-0.5500797478292748,-0.08159557525561585,-0.37967908085564134
84,Aave,AAVE,2020-12-27 23:59:59,81.52688405,72.60726467,74.87591603,76.96798485,213855387.96349987,924546580.8374872,0.24563580688364867,77.420727216,81.870382538,-0.601111389708703,-0.10831858590037022,-0.6600373645434168
85,Aave,AAVE,2020-12-28 23:59:59,85.21962997,76.16170207,76.91174253,81.88362359,226663289.81516027,984160252.9022946,0.6434818180227366,78.754338604,81.96725418049999,-0.5178378910215604,-0.5506202279366044,-0.4906992496347824
86,Aave,AAVE,2020-12-29 23:59:59,82.70331397,75.19173596,81.86660056,77.90199883,163464865.4658465,936493441.5518984,-0.6546446660173293,78.283424068,81.756668013,-0.5358921228695591,-0.5784542883175404,-0.7948714799912708
87,Aave,AAVE,2020-12-30 23:59:59,84.9367816,77.10187416,77.9061581,80.88830364,205643884.0541269,973018228.8535388,0.3613168123099303,78.502048782,81.968795371,-0.5348522937828188,-0.4879746494263115,-0.5821475868654027
88,Aave,AAVE,2020-12-31 23:59:59,87.6998754,78.42604748,80.85524534,87.5274822,204471306.25616992,1053210331.410881,0.8406470505237481,81.033878622,82.60867801399999,-0.4071862108051925,-0.6517666704083571,-0.07261186419923088
89,Aave,AAVE,2021-01-01 23:59:59,90.34967103,85.12559659,87.54330564,90.34967103,202515778.52722812,1087592822.2173798,0.29298118997396566,83.710215858,83.248417544,-0.27193345905128125,-0.6528025112284719,-0.17321496666540942
90,Aave,AAVE,2021-01-02 23:59:59,91.77162009,82.78576283,90.38482799,85.71284343,221843920.0913869,1032020483.2481196,-0.6876016186770915,84.476059826,83.3626867445,-0.22901997233155444,-0.43343922281894914,-0.3797016042019257
91,Aave,AAVE,2021-01-03 23:59:59,92.42910958,81.85337486,85.71298896,91.09664966,298884107.1168472,1097389994.1441915,0.6319694179326807,87.114989992,83.610513321,-0.0720704999503536,-0.6263122484364885,0.05356338939235249
92,Aave,AAVE,2021-01-04 23:59:59,111.89987356,88.20161002,91.2304962,111.13203789,619262373.131525,1339476346.339024,2.233528548270767,93.163736842,84.80421049750001,0.23931718821080905,0.41291832789479427,0.9963837731036379
93,Aave,AAVE,2021-01-05 23:59:59,119.95772976,99.53225695,111.15107382,116.45382785,573305329.4852206,1404342547.249715,0.4676952916648057,98.949005972,86.2653989705,0.5056154048802427,0.40719829487952136,1.0560323923909163
94,Aave,AAVE,2021-01-06 23:59:59,119.8851618,109.85704892,116.5014983,115.00081244,392901334.3399963,1389419870.2162387,-0.22147770145902207,103.879234254,87.761248206,0.706907656405927,0.5390710200800599,1.5097146041661815
95,Aave,AAVE,2021-01-07 23:59:59,125.1173602,110.95208917,114.98445149,114.94044678,467716121.23043567,1391148360.454535,-0.08173444727896152,109.72475492400001,89.0197668525,0.9758207884545214,0.2400846339590438,1.403073094475734
96,Aave,AAVE,2021-01-08 23:59:59,117.47867697,100.96896688,114.88431038,111.70277995,501393571.617764,1352221085.0091486,-0.4075237846000244,113.84598098199999,90.154253746,1.14180420412315,0.4588703067780925,1.2142886658723089
97,Aave,AAVE,2021-01-09 23:59:59,118.94047169,106.45365528,111.70262962,117.66696294,337620867.7593545,1424946042.5667017,0.52857107918685,115.152965992,91.739128275,1.1002067519505687,-0.9994013817675925,1.670633242292558
98,Aave,AAVE,2021-01-10 23:59:59,134.09957064,113.93094463,117.67017938,126.20067343,512402602.85617554,1528930605.940942,0.7376327753502467,117.102335108,93.983565088,1.0494562519987276,-0.8297391585724865,1.7699244591807552
99,Aave,AAVE,2021-01-11 23:59:59,126.14799918,95.15299713,126.14799918,115.60195207,610095319.0815829,1402127902.577836,-1.0945639278276127,117.22256303399999,95.5581850905,0.9435353384059152,-0.2942024745225247,1.0531059746109308
100,Aave,AAVE,2021-01-12 23:59:59,132.76556292,109.99994684,115.43930415,126.05295916,541259410.5638888,1529400855.541191,0.9296889485392847,119.44506550999999,98.100054716,0.8933599897062865,-0.02272220414584077,1.4600252564568386
101,Aave,AAVE,2021-01-13 23:59:59,147.4692885,120.68138915,126.10963722,147.4692885,540090767.4245772,1799950317.2789989,1.7470637553159007,126.59836722,101.4606905655,1.0591859791178413,0.37460688955196536,1.6992365249168495
102,Aave,AAVE,2021-01-14 23:59:59,153.16103357,139.53990497,147.17831817,147.2622138,467793933.9662259,1797974219.3641748,-0.09195762598793923,132.51741739200003,104.83404225199999,1.1488252901760014,0.46856655311373646,1.6131438517267311
103,Aave,AAVE,2021-01-15 23:59:59,163.0450734,141.03971198,147.32644957,162.5793443,588428158.2173206,1988529819.238264,1.073747202122213,139.793151566,109.21959281699999,1.235980981092944,0.5410289582693838,1.7496015301877472
104,Aave,AAVE,2021-01-16 23:59:59,199.42680205,162.69362454,162.69362454,182.93181721,896636347.4520636,2238510904.062113,1.2943971993033123,153.259124594,114.517784435,1.5567786009985138,-0.42224850055980645,2.103830162675404
105,Aave,AAVE,2021-01-17 23:59:59,196.80113845,175.36021383,182.37267232,186.2648519,631950249.7831974,2280831100.500596,0.13409732027483107,165.301503142,119.7368458505,1.788918638626099,-0.1933978217327858,2.0918256974902314
106,Aave,AAVE,2021-01-18 23:59:59,197.66044299,181.44289524,186.19019975,197.65705672,495408127.87871057,2421614478.2345505,0.6139134850872304,175.339056786,125.72459874500001,1.8663428046996915,-0.6161379716061721,2.0366324149389654
107,Aave,AAVE,2021-01-19 23:59:59,206.22215614,185.817549,197.71740787,187.50846827,501884679.0409566,2298257565.7471347,-0.6878895367132589,183.38830768000003,131.0556069765,1.892110408359966,-0.1698837488222969,1.5630867654050786
108,Aave,AAVE,2021-01-20 23:59:59,198.19886798,173.54166984,187.1289415,193.3356448,629524750.396603,2370382680.144542,0.27984638007620344,189.53956778000003,136.3460151065,1.8416581510101733,-0.32708355600872696,1.6770818387890594
109,Aave,AAVE,2021-01-21 23:59:59,193.4189507,156.91452532,193.32167869,159.99185659,581488355.1622448,1961810810.2293148,-2.2745309350971255,184.951575656,139.8281243845,1.4710827427546889,0.6411405909776673,0.6519148144008242
110,Aave,AAVE,2021-01-22 23:59:59,194.5527093,148.81667161,159.880358,188.27962871,621666180.527225,2309153719.5381904,1.81545096593701,185.35453101800002,144.9564636485,1.229186187930468,1.468584730181413,1.0549479261973607
111,Aave,AAVE,2021-01-23 23:59:59,216.9347528,184.75756039,187.96894069,210.36705841,564323079.8501879,2581064745.640444,1.2128358739166496,187.89653135600003,150.919984086,1.0440718693065962,1.659325590548103,1.1981686335256203
112,Aave,AAVE,2021-01-24 23:59:59,285.432791,210.61393513,210.61393513,264.85014401,1241700329.7266734,3251074103.9558263,2.5995634673797348,203.364866504,158.605889392,1.2484841211491196,2.2411075348342075,1.503859238554111
113,Aave,AAVE,2021-01-25 23:59:59,281.03039845,240.25944335,264.25886028,249.74367963,1081208271.0289412,3066479750.692207,-0.7578107284353925,214.64647347,165.27038198099999,1.3394764973166582,2.497124072769464,1.4186520231611675
114,Aave,AAVE,2021-01-26 23:59:59,281.71788898,241.9276771,249.1981637,272.3576004,1081042277.5403025,3345908147.025244,0.9312165530529216,237.11962223199998,173.13822137900002,1.7284628075172213,0.8401590787722578,1.484296597930722
115,Aave,AAVE,2021-01-27 23:59:59,290.40235352,257.25419037,272.67511063,282.44377082,1111051096.4694834,3473257310.8946924,0.34675028964520876,255.952450654,181.51338758100002,1.951384775508135,0.7956128183363061,1.42334809813457
116,Aave,AAVE,2021-01-28 23:59:59,305.43170394,274.74627799,282.18623189,297.41404299,874888871.6,3658821334.13,0.5242624923446332,273.36184757,190.79895073300003,2.0756957730130385,0.7734801206558358,1.506467345605236
117,Aave,AAVE,2021-01-29 23:59:59,306.1231135,272.62314095,292.26857084,286.89914533,1050249644.78,3530265420.3,-0.49373454882988294,277.771647834,199.26055985250002,1.8629579619775196,-0.35338996963599645,1.237801006932669
118,Aave,AAVE,2021-01-30 23:59:59,316.14377732,283.0867247,286.97316007,313.08732974,805008933.69,3854426676.67,0.9390061882317272,290.440377856,208.604892668,1.8535426596281503,-0.627930792930921,1.2727052325529409
119,Aave,AAVE,2021-01-31 23:59:59,317.18857817,293.55978026,313.89264347,300.06256418,539565884.95,3697226540.33,-0.5691972618453661,295.981370612,217.82792327349998,1.6693609307886779,-0.4695734699253671,1.041814617252959
120,Aave,AAVE,2021-02-01 23:59:59,306.99053591,285.56610689,300.03660994,295.66131353,639510002.09,3643317247.54,-0.2472729752627522,298.624879154,226.308340992,1.4537281711068402,-0.4495484085555979,0.8963585388321789
121,Aave,AAVE,2021-02-02 23:59:59,303.16399672,285.17213889,295.74798767,301.11819132,752215469.92,3711117723.85,0.13679407182794606,299.36570881999995,233.99078613299997,1.2330330449490339,-0.5629817092341404,1.0943828662600315
122,Aave,AAVE,2021-02-03 23:59:59,367.7925718,300.02753677,301.09644895,365.5988563,1083942424.89,4506679200.81,2.1781900978725393,315.105651014,244.907618258,1.272820071719699,0.5111058910091104,1.4099224267876391
123,Aave,AAVE,2021-02-04 23:59:59,506.81430279,366.33473688,366.33473688,466.4799454,2838572595.82,5754281218.82,2.754841790461872,345.784174146,260.10264831300003,1.5079464906875357,1.4201440570991826,2.174389842341858
124,Aave,AAVE,2021-02-05 23:59:59,534.40920329,463.88750013,465.20695854,506.77264181,1511505451.24,6253059939.33,0.8866896016278891,387.126189672,276.294689543,1.9021035104669517,0.9374284277533348,2.1942299661501274
125,Aave,AAVE,2021-02-06 23:59:59,509.1511721,443.63367911,506.38615051,472.32853192,1485662684.03,5832334571.25,-0.89323293002177,422.45963335,290.597873544,2.1913160515537955,1.362671662886641,1.709703553286147
